0.0,0.3070754998679316,0.4844711486365365,0.15267256881776395,0.3439607092472735,0.03663427861441752,0.5090346435059305,0.14222920493219432,0.12250526523335646,0.5044850339182966,0.07329373642090882,0.446606763144653,0.3633564665650983,0.27149251095661386,0.2812708742055062,0.3537661066232813,0.18638600549937848,0.40330455882128485,0.4737269875341292,0.10844712403740973,0.0,0.5595722363103607,0.4494265265399672,0.2186609531307364,0.626166484977569,0.07908905511948043,0.5281253134446681,0.15200515121349015,0.1544456293400123,0.4213108376724017,0.15387160755081483,0.5909385022628273,0.5640568812816497,0.3142887459733011,0.31610978539356555,0.5937961545429418,0.17447074023367168,0.6025230234271987,0.5520551353638512,0.08794604570201091,0.0,0.42442257888654283,0.4737258947797935,0.1750751603769611,0.29765897966289984,0.2070677075337904,0.30837163495992764,0.06617547077130702,0.18611765031279143,0.43353052649833373,0.24284871367578126,0.3861432913842087,0.43458602418014125,0.3153266683151052,0.37481784191502954,0.408498806277575,0.23180987457403754,0.3246724201228125,0.3592315937606089,0.16989567658868265,0.0,0.7066597136066745,0.8293364285194457,0.21456837390252578,0.3237055610361597,0.17467877697771533,0.7280243385350041,0.17591412258116648,0.4445555141214127,0.7303720711354664,0.3168282680665769,0.5801738447071171,0.7090777217227616,0.5450452821379321,0.7268979027804922,0.6449080280023085,0.5176609980825163,0.6698549919319885,0.4221659560799288,0.26536492791820554,0.0,0.4361231397303486,0.4196992674298833,0.10678765915520295,0.6849547224244759,0.127365856891475,0.8028754671188155,0.217591716309646,0.12107785876424702,0.44900949903870413,0.09984588122656902,0.5089027467984747,0.4667939510055466,0.18429847744784103,0.11892848949011213,0.44310511300067074,0.1580489794457861,0.5058081295086748,0.7205897107215374,0.13602251112511005,0.0,0.3215120782667574,0.19731778504975195,0.1381409782894897,0.2508276307360018,0.16615471963715067,0.2686289517194959,0.08264640163725148,0.39749434867857747,0.1732112434422747,0.14758497630188802,0.14672195235062635,0.4179174516716532,0.31360307986669345,0.3642761061483877,0.4304516682915165,0.41080407166513083,0.1274045751611245,0.25364840691149404,0.04431681855097758,0.0,0.7642218835149224,0.6723256875344209,0.03020247509230033,0.6676207143181419,0.5321789096867431,0.6126264200803104,0.338013252564211,0.22068205486313208,0.6663781405892327,0.5718562762970725,0.9028702924584596,0.5596466402054352,0.2835202340670295,0.3917796060996151,0.5259011333410678,0.19001980912559718,0.8816985391680741,0.6270995485666537,0.3380897461271943,0.0,0.3466691132769262,0.21740591092985717,0.16644250722122483,0.3782943017919894,0.038651761854155677,0.3735668087647869,0.40156903105560365,0.10178817056396118,0.19917222610276636,0.198078557568627,0.45986421344691647,0.6010957516497656,0.07152978540832505,0.5830450991702562,0.5925475791918566,0.13343932890522445,0.49308810643668965,0.3498214941573784,0.4321123885844359,0.0,0.5881938246526711,0.5906175193466534,0.45889322222038115,0.6682630743511195,0.4588657321866043,0.6918457231391042,0.04418951854706112,0.5213761801163508,0.562009543514249,0.482607066358198,0.5754397708472323,0.7640768192188094,0.45324821841371354,0.6823799243171734,0.7880562403482256,0.537329126046979,0.5628109862427689,0.6776853645222742,0.5478866894325474,0.0,0.4609100230228384,0.4005700831261433,0.6476538126494854,0.5255854760445443,0.26729904815604644,0.5690064670298604,0.04328528070749298,0.5826535781219758,0.3199242132209829,0.38739725585083784,0.5054625630815387,0.4177334871833953,0.5721250052802451,0.6458876239255519,0.3919785669606834,0.622325736465772,0.42868905068398294,0.6121899683948538,0.07586313882790224,0.0,0.3268078089040433,0.5007762933966984,0.1250504228168268,0.26492455561623296,0.16602188109726093,0.20161493991473126,0.18359498786969897,0.19303968316868683,0.4918328207192983,0.03281574766415131,0.24011126124355628,0.5954561179652472,0.21842754868289518,0.4110300226861113,0.627997079414806,0.18912942215885412,0.27774557034445674,0.1839515722795234,0.10039015601200003,0.0,0.3920598081619952,0.24742145434820906,0.24596411474640895,0.5063110207286018,0.17629304858958297,0.3729587347533213,0.11514899987214909,0.2912875147519276,0.2136698322035131,0.19680721894515388,0.5138382729293731,0.3961565697773769,0.23565355345857408,0.3405730522314556,0.3909525426762177,0.28139959175245716,0.49337790236694345,0.5544218536788884,0.10131269387491726,0.0,0.339968947242317,0.40452889461224745,0.34791894623356995,0.4510218199306425,0.3845227249784366,0.4734207288383791,0.4921871203427199,0.44442885173560237,0.3099396385629439,0.40937748308593136,0.43419837457649285,0.49289869184715746,0.6608013841730184,0.30127537392189935,0.4757500682898092,0.3481043521490045,0.41641061699665416,0.5563341431217097,0.4801637488644336,0.0,0.4169246434499565,0.051208047568535274,0.7016048800294998,0.384645059438715,0.6815150823818233,0.09211717949834461,0.39824739324902253,0.7259905928624956,0.05377189420237869,0.33760917393322476,0.477206577382197,0.5496814231911592,0.6797050746460046,0.6054557188839739,0.5686744776786825,0.7088810465436255,0.3665704834373941,0.3118024921233261,0.4440532589654461,0.0,0.5413106936335088,1.014627249725314,0.3265225334185318,0.7804125865532435,0.15494818533528637,0.6653640251261127,0.16869712248821062,0.5270462992875911,0.9528257706711484,0.14205800144805422,0.6434831060585281,0.7981946377820078,0.35680701860175335,0.7532849869769994,0.808709119820986,0.48885630527446367,0.5816620730893619,0.7475090450131979,0.16313007661505435,0.0,0.8125268039324791,0.6000081379656446,0.42662198087547687,0.4370900981562611,0.5753010133594114,0.5200464552628512,0.14404894187827283,0.49706275121757565,0.5201502186868713,0.39074058620476665,0.8103675679458829,0.7292524226585186,0.5538359786668059,0.7490690278294242,0.693915600465556,0.43695462267042107,0.7702089777134936,0.5059637813954677,0.2861512817574984,0.0,0.3058710307760249,0.20739462535585074,0.12466967660104743,0.2885145276396851,0.24029570742132977,0.25784024631258085,0.0671587058517083,0.17371367927617984,0.2748972480947862,0.13063800926426103,0.2781945629218913,0.4455352896463632,0.14130534701089678,0.3989333841672563,0.48319200006304436,0.15646351076254106,0.24532882925807634,0.2715193954951909,0.03597122302158328,0.0,0.45735098881690894,0.5277132254976009,0.13216103142861294,0.30004323439404973,0.095426299108563,0.2617878800675817,0.1970431194844342,0.1211413483975243,0.5928699944708389,0.11546688475148238,0.3962082149650418,0.6157563828114617,0.3197839393746939,0.5478494129308921,0.6709775147779392,0.21875658847364313,0.43551844813193413,0.27848932862718323,0.10130730063298617,0.0,0.5512921266702574,0.17942021475074893,0.6193197923798941,0.5856779888390727,0.4874179345544453,0.2110656696175052,0.5987014595564635,0.6721785328527257,0.46935419400911316,0.5744331020891098,0.44045258830551587,0.276651214825635,0.7080955964495993,0.5312259885521152,0.27609972918902914,0.6386969208658081,0.43968416679445826,0.20338675507846066,0.03233563319173357,0.0,0.18214363337420272,0.029529834059286983,0.5208686045305434,0.43639403490223505,0.4174185275557547,0.21494363470712066,0.16016374216292462,0.4415105693504306,0.4793469070214605,0.4207809354909036,0.1186850049552796,0.13549747117610642,0.1574808442505685,0.12064327684693865,0.48702630207260833,0.45556137490981286,0.14814270566847168,0.05143312722815769,0.003073654392037225,0.0,0.4540629348523616,0.33361181022444064,0.11010512856099124,0.26494954572163326,0.10016851884774787,0.2998466836152728,0.23468353217060978,0.2731330437095048,0.3770189024970356,0.1691426330499719,0.5158818737179355,0.4552202242228729,0.29334855329095927,0.3198681940695403,0.44118351030225206,0.332836475528062,0.5676817562314724,0.30375266876833307,0.08390245889754429,0.0,0.14887711435105247,0.6257953410256987,0.042268294284594526,0.3434449522743776,0.7372435143858779,0.3040244342113359,0.5809843651576043,0.03955882257488471,0.6419905983886056,0.7214096775049136,0.1765319093475415,0.46869047196149044,0.128064967849195,0.42007997921459095,0.43156313491675713,0.08074164797399608,0.2133810592020405,0.27296748671594784,0.6940555000094378,0.0,0.7098189178690134,0.5180228639955143,0.31144277689811983,0.7393225094140904,0.2626094566745682,0.521180305051069,0.06609048655014187,0.35699870176738874,0.5831835628279045,0.13373079284097472,0.5684006036568867,0.8430640163029568,0.3360304790533286,0.7232332097678662,0.8702528801207041,0.2669587455531536,0.5050046942779026,0.46476170333867317,0.18309356265938262,0.0,0.3149402169099735,0.6978517294737414,0.3130140307808476,0.4105115410663074,0.14464579774758626,0.28659800457792145,0.15364583333333326,0.07817798136219867,0.6121936327012537,0.07687679539394149,0.36501872063848106,0.8068745355816356,0.5796854982535115,0.5890214990971187,0.860747238322027,0.23242632868229995,0.27165954931958247,0.3047139989363494,0.2376476321308743,0.0,0.47579634089372386,0.5967141486327968,0.5871678543726565,0.5818113279890601,0.22834225930654156,0.5193282960577139,0.16470917628081716,0.10802641273247993,0.6158352159996783,0.022514177799409268,0.4453930176072555,0.4203829358246445,0.3861103294043696,0.363591267185133,0.40108562836686074,0.637773206519967,0.4569631015758178,0.6014758815098743,0.2534119072002552,0.0,0.3734448882896676,0.23845312398037893,0.06421401183481656,0.24316199780169126,0.22208905663791406,0.24159830021886888,0.22328666418043508,0.1297242904663442,0.27650551143071717,0.1794893130904678,0.46813894077192336,0.39786997465339685,0.23049743570603642,0.35150568985437514,0.44875142800596934,0.11164531373894894,0.43817997284870835,0.24826050305280759,0.19773127485826936,0.0,0.5192769587701418,0.3983918226121511,0.048305012133763085,0.45933401853602185,0.19322004853505279,0.44739816805834537,0.05612946018562049,0.10027782018156556,0.42296245165756924,0.16862316494494559,0.5269299747400065,0.2233887375894765,0.15969257829942435,0.2662392586814888,0.23473147330846378,0.11126806778857347,0.5412384439319163,0.4724446243666811,0.22422679092999678,0.0,0.451590435682169,0.5226651220495918,0.2058908314101845,0.4211739806811396,0.18531409346618072,0.33679456343891195,0.3640275260063374,0.28701102037318144,0.47787027058973136,0.18225166077046834,0.4432633111439665,0.5846172690617379,0.31848204726393364,0.46073234763167253,0.5126837552864767,0.2467361308400907,0.3903407878137127,0.36531721243655,0.3311677459207995,0.0,0.5060139332667517,0.39157109196212503,0.33106767398842835,0.4359219505636989,0.07528363497786049,0.4702515202010521,0.09921283508299274,0.2809623658773639,0.3837770025192569,0.09070260392219931,0.5476123148670621,0.41864052324288653,0.364611947414939,0.5187511412489584,0.407093462914025,0.2397636949224534,0.5213525075860475,0.5100028495414834,0.1547214232194157,0.0,0.5729496597350352,0.35058417555054777,0.32577816103046564,0.6295013845489242,0.39088858007178795,0.43182922636204474,0.16215821197073754,0.42227706319333763,0.3556124556632241,0.3184637056588283,0.21419461656218014,0.5219302811054624,0.4745057345380271,0.4847045491847595,0.41854340858666905,0.5061625878660783,0.17183738361210463,0.5642075473991192,0.41502890173410406,0.0,0.39009896392746973,0.35350812033679313,0.5700514964287813,0.34246220893885326,0.10031866590684813,0.40513872267731427,0.07185282986644086,0.6332939686008431,0.3495199398082153,0.1275503149465584,0.3061951936867975,0.30040548352165775,0.5230588241975207,0.3643102538216067,0.3679287676866332,0.5898866939438416,0.29892898757117814,0.3211284717009025,0.10919919774160759,0.0,0.27456508982599265,0.3234626178296543,0.34846651889849767,0.22205581999926652,0.2536533025692239,0.16259595273795324,0.2638407894256609,0.4775975194858769,0.4048110656646188,0.19147766744543057,0.502058999042669,0.8021937659445063,0.6336320548576655,0.6245205339212297,0.7845990903059631,0.4827300434766658,0.4359700889879604,0.21022596160786503,0.19058886192218696,0.0,0.44624756582948566,0.8857515121055473,0.6149555465386786,0.2990241677652743,0.283856196610124,0.447232427815347,0.1758392104558023,0.8263354658260382,0.89307787843671,0.2681753740324059,0.5007179342967807,0.9400723098874957,0.6500118372734929,0.8816490856676028,0.8788481850974548,0.8265833039094059,0.4828334324475021,0.35965809161409146,0.3359242128181124,0.0,0.4512740072068225,0.16609813181178934,0.12847629413624573,0.3625931864091829,0.13681701469581087,0.39986125934274014,0.04704465521212435,0.2574411743134278,0.17679097206813832,0.07727722824778521,0.2654913788508317,0.5078460353653396,0.2239928647576604,0.45475668207600456,0.4795834028531381,0.18438581848798893,0.23880130938114022,0.3570774989799522,0.11379185888559575,0.0,0.7378945292553425,0.7170756975793848,0.43300897605152955,0.7274850317793145,0.27664223086547984,0.3694984086996291,0.2250859106529209,0.4889089302745903,0.7524382712248335,0.3264614158999217,0.37277003543871523,0.7596765959319846,0.45257993989196893,0.35470556151335036,0.775598614640164,0.405347873846758,0.4243229338292371,0.42616267145655123,0.38087871460394335,0.0,0.7532252324458686,0.5611490957263903,0.5164165289211355,0.6983596017544179,0.4371902905598983,0.7200365965233302,0.04623724164653859,0.8368096171444165,0.5010855362261415,0.5427870143151097,0.6864632806954861,0.8293143573510763,0.8529870386626759,0.7225421397042459,0.8222015340129756,0.45337198875017726,0.7122224446147789,0.6872360927621324,0.45673803696532467,0.0,0.22786780408895776,0.4178349010317015,0.19784387045522953,0.27750168701553474,0.1460039676721619,0.3221371820425306,0.045255149446653355,0.13190972594495423,0.44803617890076747,0.15771936644388365,0.2926719119400129,0.3700984628494326,0.15792620079968447,0.3827352155648308,0.400009370705309,0.13796035004394477,0.24698279853246202,0.26538761311001696,0.15405098413212953,0.0,0.3369469971334714,0.7158018051651709,0.31332029508764964,0.407985186539755,0.2742404023771581,0.3177029430786602,0.11923379481629909,0.47154385840137847,0.7473903809590816,0.2498146203241196,0.2014361686066472,0.613904100009034,0.4551555374711485,0.5309388442181143,0.6498854408785988,0.4329716422786187,0.24169243560737574,0.42232470112959636,0.23290957933674772,0.0,0.15035356341515782,0.22008589363197764,0.044159544159544734,0.12219551275411925,0.13017186336217773,0.1296877146998135,0.21419889693707475,0.08903238603315633,0.17970424424584103,0.04344943890246487,0.2642453670102686,0.13176708920230307,0.13390313390313385,0.2911299771399588,0.15118801330091708,0.2517317027688554,0.17592645578746294,0.18075134135417234,0.08760790163286973,0.0,0.43760946921749744,0.875764196979381,0.5394304833845927,0.34374262417939727,0.17630525365949845,0.5422482110574106,0.49773254534246303,0.3674348571824402,0.8126908899354115,0.22396658416764115,0.5876155199883221,0.734303296639816,0.6406330001171828,0.5488207707736478,0.7895110039319823,0.3276469517123536,0.523839518034182,0.34629005786730066,0.2494582853322252,0.0,0.2732525595485041,0.6597065612499422,0.1842108928810654,0.19050664964981615,0.5192844183456065,0.3937595314543766,0.19094258733147376,0.48219267417806316,0.6302424828670548,0.15062849793881627,0.30223212286004,0.4760526205004585,0.3712951523609555,0.4393749920475043,0.47228552228761256,0.5598191341045022,0.24615758449372865,0.18596925264867428,0.17474447789560624,0.0,0.6250866614205842,0.14796799746272535,0.23483821331928617,0.5647943226397956,0.3033159285419076,0.6370201065510869,0.2649847404574046,0.37228213514708475,0.38978295349885017,0.16188095069004066,0.3148155807452557,0.785264529248957,0.23424768235760615,0.6725987967039053,0.6673414973015903,0.2953947188643308,0.37328885655162664,0.5693834655697314,0.40485336851754133,0.0,0.296771999722202,0.18469571455508624,0.26501365236889657,0.30850396585858364,0.2928544479760046,0.5722286087385952,0.0546143473610744,0.35913205156099953,0.20892472780685534,0.32619991725009373,0.2738270077295391,0.4486287062604854,0.3734312173839154,0.4187647132037811,0.4732838905047297,0.30999855078268,0.25313683510792934,0.599272399299763,0.08416617327314448,0.0,0.4541518612663091,0.35618943934565994,0.2515005833514895,0.5041734451116776,0.04902616037360278,0.48443686526068375,0.2838433421051971,0.2703181497784044,0.34022826417535296,0.32188746216222236,0.3779037776539252,0.5276578962980204,0.26007698274087965,0.5223274864358753,0.5013297325828628,0.28466078577332915,0.3878689033079293,0.4273713055635674,0.3048735113593415,0.0,0.597533231479351,0.5713105329011985,0.2223425315014272,0.5651273810688069,0.15107800874508967,0.44729197076120747,0.6809469933364393,0.3056184489687314,0.631040314686262,0.1890142089349772,0.5202375907882466,0.5173709538437453,0.3010822153796595,0.623474275275368,0.5412184405298727,0.26092571316978513,0.5532461888294822,0.5090969929067022,0.062409286215966975,0.0,0.4412233713124712,0.2768813272751262,0.6248367072635118,0.4975442742535091,0.4177345892837141,0.49645115232184805,0.14260202350975318,0.5189280899469577,0.2436326977972062,0.4365936385587038,0.4537103984625289,0.8645576452067514,0.6125870361819614,0.6893280922186347,0.8165801642119518,0.5785633835015825,0.3763412630908998,0.5005074506198048,0.3391626428354957,0.0,0.4703441290399677,0.39625040353801755,0.2469017795915936,0.49040303995954443,0.6172264197177864,0.5138607158166071,0.04486198453312303,0.37893679080503634,0.3310701406296392,0.25691533416071366,0.2664269315607189,0.5992435751993327,0.37428941397472887,0.5437679151321658,0.6023990354863363,0.3715235997298827,0.31535346546715015,0.5611120188027975,0.22443513060343248,0.0,0.7472701943742854,0.14420346680379906,0.8513447207759987,0.7337205845797988,0.7612687247971769,0.4247101077668838,0.14560238321554786,0.8203212861961726,0.17128340366965078,0.7507145843833949,0.2115885879019609,0.7632508985092855,0.8183673677242939,0.6970951468513901,0.7505222661259171,0.8114411770591388,0.2489676728211264,0.41217014844922595,0.11338385206573633,0.0,0.6317623558008563,0.7060796468904026,0.2721413884998299,0.5975901441474941,0.050720244505988395,0.6619117928895238,0.19340872103595913,0.28311942603266094,0.7370210789623309,0.09600943086794611,0.700138632840465,0.5100179582150032,0.3399965354109462,0.5830400377144206,0.4709149539206141,0.2953201320419351,0.7416844090129779,0.6282770398401712,0.15770919726180047,0.0,0.4057161012310989,0.31653602502094513,0.08704089683545008,0.1828051790994548,0.05910917892244446,0.336413627973695,0.14135089598904005,0.1097679858764165,0.26636488466711294,0.06381690905583277,0.37296996932760457,0.48302436971054136,0.13259361428675545,0.1282508721982195,0.44245865709721954,0.15866723215973186,0.4196782881806814,0.22597040427491616,0.0907840440165062,0.0,0.3216022086794869,0.6843490851903219,0.26245567409425224,0.5897909715049799,0.522277646381439,0.25578283450209965,0.1232104960841024,0.5722724031454698,0.6950112151531184,0.1515094651349571,0.43931168625770206,0.45565037078718035,0.26645719339225615,0.31233296232035945,0.47309583969831137,0.3759130993765944,0.40985070064870166,0.6720530646179061,0.22042799557073725,0.0,0.39166666666666666,0.19344773790951633,0.2901716068642746,0.04836193447737923,0.04836193447737923,0.39464117180569475,0.0967238689547573,0.39464117180569475,0.4034331228386619,0.4176753142517839,0.14508580343213692,0.3385335413416536,0.46029848515678984,0.4368349860989693,0.5176946362394522,0.4874447037438942,0.2418096723868952,0.4034331228386619,0.0967238689547573,0.0,0.4860865023859084,0.6799954010496795,0.09509456516401797,0.37751270087117444,0.3738552478566451,0.3153127239856696,0.4588016311966459,0.32463949519101004,0.6809900448133059,0.4421401225225445,0.34470360999437993,0.7920633225155941,0.11424465526084832,0.747024219704063,0.7696837744935088,0.3336888251498546,0.4290097164994373,0.4474819353055127,0.48417652810766554,0.0,0.30521320764111676,0.7448922093365795,0.18829565281047306,0.3500159216445216,0.1436416735633766,0.32210927020806224,0.03788666678252568,0.34305094776232703,0.7033997043777142,0.13982607757895968,0.2786741367634218,0.4503808782887221,0.23548220982056237,0.3617515688022154,0.4586814625425479,0.351808023315293,0.3370392981428246,0.28316687034553745,0.08714914852891997,0.0,0.4745308716755068,0.3372452523334037,0.3174070954381752,0.5673047452946686,0.18716133332459528,0.4830192868526408,0.3749054940710702,0.4879464466204327,0.33204954236964734,0.07529480612095912,0.4396626890930782,0.5190344768042024,0.7408047538108693,0.4824490938523568,0.521655703276463,0.5187080606020436,0.4036474220219566,0.5910465859674136,0.22470420502972466,0.0,0.6899222962717579,0.3371102124693261,0.5505892867111223,0.6750929310247803,0.4215715086877611,0.29958023835862463,0.04754461949670592,0.5736419839742509,0.3017776767661088,0.4046008828659591,0.3618803091871209,0.45588899935317295,0.5531957328153789,0.4099177787654158,0.4315836868494389,0.5581640141464254,0.299569751146071,0.26566981226938,0.10024591498636892,0.0,0.7498661615857353,0.5088536878802257,0.6812656502061135,0.774485214565202,0.47814031945670193,0.8427749777262187,0.2122213651986332,0.7599119265654882,0.4612946176380034,0.5057453775031628,0.4762425228057166,0.32274251099017787,0.970027749154033,0.2907089253158795,0.3025528790248938,0.6785782708086388,0.5062286838175838,0.8150672436997619,0.3420026918834873,0.0,0.7243853349583744,0.7374837936500322,0.21825066643302218,0.6328060941489148,0.1838526034383514,0.8121129314408374,0.5119255079531875,0.2423166802164802,0.7672695381620164,0.19285135514665547,0.8916114442854713,1.0376822990496872,0.29492024814629025,0.8897100557821651,0.9963496881562127,0.30005292825579566,0.8720039187744845,0.5812856271686903,0.30193696466393843,0.0,0.6066655074995048,0.3054811406356562,0.3757489181056074,0.5993070285127722,0.3029339303443429,0.5497878429456864,0.03963722978956156,0.40271549602639284,0.36481198593500724,0.22667328374825144,0.2817654533272646,0.6707999658976563,0.46806594594997014,0.5832221171640583,0.6671897124599301,0.4322891957012682,0.21623988768909533,0.5256033982520749,0.07213901963474721
